"Merchant_Product_Number","EAN_Code","Product_Name","Manufacturer","brand","Beer style","Price","Price_old","Currency","DeepLink_URL","Image_Small_URL","Image_Large_URL","Merchant_Product_Category","Product_Description_Long","Shipping","availability"
"Erdinger-Hefeweizen.33_1","4002103000105","Erdinger Hefeweizen","Erdinger","Erdinger","Weizenbier","2.09","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/erdinger-hefeweizen.33","https://www.beerwulf.com/globalassets/erdinger-hefeweizen.33_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/erdinger-hefeweizen.33_1_1.png?w=400&h=400","414","Goudgeel, mistig met een kenmerkende volle witte schuimkraag. De evenzo kenmerkende kruidnagel en rijpe banaan zijn duidelijk waarneembaar. De nasmaak van deze dorstlesser is fruitig zoet.","26,85","true"
"Lindeboom-Gouverneur-Dubbel.3_1","0000087274257","Lindeboom Gouverneur Dubbel","Lindeboom Bierbrouwerij","Lindeboom","Dubbel Bier","2.59","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/lindeboom-gouverneur-dubbel.3","https://www.beerwulf.com/globalassets/lindeboom-gouverneur-dubbel.3_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/lindeboom-gouverneur-dubbel.3_1_1.png?w=400&h=400","414","Een heerlijk smaalvolle dubbel, met zoete tonen en een zacht mout bitter. Geroosterde en zoete moutsmaken voren de boventoon.","26,85","true"
"Brouwerij-Noordt-Noordtsingel.33_1","8719324375023","Brouwerij Noordt Noordtsingle","Brouwerij Noordt","Brouwerij noordt","Lager Bier","2.99","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/brouwerij-noordt-noordtsingle.33","https://www.beerwulf.com/globalassets/brouwerij-noordt-noordtsingel.33_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/brouwerij-noordt-noordtsingel.33_1_1.png?w=400&h=400","414","Licht fris, Amerikaans Tarwebier met single Cascade hop. Tonen van limoenschil","26,85","true"
"Brand-Winter-BockBottle.3_11092","0000087232271","Brand Winterbock","Brand Bierbrouwerij","Brand","Amber & Red Ale","1.99","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/brand-sylvester.3","https://www.beerwulf.com/globalassets/brand-sylvester.3_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/brand-sylvester.3_1_1.png?w=400&h=400","414","Een robijn rood winterbier. Veel aroma's en een volle smaak van onder andere kruidnagel en beetje kaneel. Toch blijft de smaak soepel. Met recht een kruidig winterbier.","26,85","true"
"Budels-Bio-Pilsener.3_1","8712003001237","Budels Bio Pilsener","Budelse Brouwerij","Budels","Pilsner & Hoppy Lager","1.88","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/budels-bio-pilsener.3","https://www.beerwulf.com/globalassets/budels-bio-pilsener.3_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/budels-bio-pilsener.3_1_1.png?w=400&h=400","414","Lichtgeel, helder, gemiddelde schuimkraag. Zoete aroma’s van graan en hooi. Nasmaak is licht, zoet en granig.","26,85","true"
"Brouwerij-Noordt-New-England-IPA.33_1","8719324375115","Brouwerij Noordt New England IPA","Brouwerij Noordt","Brouwerij noordt","IPA","2.87","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/brouwerij-noordt-new-england-ipa.33","https://www.beerwulf.com/globalassets/brouwerij-noordt-new-england-ipa.33_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/brouwerij-noordt-new-england-ipa.33_1_1.png?w=400&h=400","414","Licht gele, troebele New England IPA met aroma's van citrus en tropisch fruit. Het lage alcohol percentage maakt het een goede dorstlesser. Zoals brouwer Peter Rouwen het wil: weinig alcohol, veel smaak.","26,85","true"
"Lowlander-American-Pale-Ale.33_1","8717953278333","Lowlander American Pale Ale","Lowlander","Lowlander","Pale Ale","3.49","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/lowlander-american-pale-ale.33","https://www.beerwulf.com/globalassets/lowlander-american-pale-ale.33_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/lowlander-american-pale-ale.33_1_1.png?w=400&h=400","414","Een Pale Ale met een knipoog naar de Amerikaanse bieren. Het heeft een karakteristieke frisse citrus smaak, in balans gebracht door de mout en daardoor lekker doordrinkbaar.","26,85","true"
"Brunehaut-ambree-bio.33_1","5411065200888","Brunehaut ambrée bio","Brasserie de Brunehaut","Brunehaut","Amber & Red Ale","2.79","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/brunehaut-ambree-bio.33","https://www.beerwulf.com/globalassets/brunehaut-ambree-bio.33_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/brunehaut-ambree-bio.33_1_1.png?w=400&h=400","414","Koperkleurig bier met een medium fijne schuimkraag. Biologisch en glutenvrij vol met moutige aroma’s. Tonen van karamel, brood en specerijen.","26,85","true"
"Brussels-Beer-Project-Delta-Ipa.33_1","5411283000017","Brussels Beer Project Delta Ipa","Brussels Beer Project","Brussels beer project","IPA","2.85","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/brussels-beer-project-delta-ipa.33","https://www.beerwulf.com/globalassets/brussels-beer-project-delta-ipa.33_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/brussels-beer-project-delta-ipa.33_1_1.png?w=400&h=400","414","Verfrissende India Pale Ale boordevol tropisch fruit zoals mango, perzik en lychee. Eindigt met een ronde bitterheid.","26,85","true"
"Ename-Blond.33_1","5412583240837","Ename Blond","Brouwerij Roman","Ename","Blond Bier","2.49","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/ename-blond.33","https://www.beerwulf.com/globalassets/ename-blond.33_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/ename-blond.33_1_1.png?w=400&h=400","414","Goudkleurig met grote witte schuimkraag. Soepele zoete smaak met weinig bitterheid. Bier voor vele momenten.","26,85","true"
"Gruut-Blond.33_1","5425038650020","Gruut Blond","Gentse Gruut Stadsbrouwerij","Gruut","Blond Bier","2.69","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/gruut-blond.33","https://www.beerwulf.com/globalassets/gruut-blond.33_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/gruut-blond.33_1_1.png?w=400&h=400","414","Deze Blond is gebrouwen met een geheime melange van kruiden en specerijen in plaats van hop. Het resultaat is een zoet moutig bier met aroma’s van geel fruit en tropisch fruit. Kruidige tonen en een bittere afdronk met wat licht citrusfruit.","26,85","true"
"Jessenhofke-BRWN.33_1","5425026090012","Jessenhofke BRWN","Jessenhofke","Jessenhofke","Brown Ale","2.51","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/jessenhofke-brwn.33","https://www.beerwulf.com/globalassets/jessenhofke-brwn.33_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/jessenhofke-brwn.33_1_1.png?w=400&h=400","414","Donkerbruin bier met crèmekleurige schuimkraag vol met aroma’s van karamel en gebrande mout. Smaak is zoet en moutig met onder andere karamel, chocolade en gedroogd fruit.","26,85","true"
"Jessenhofke-PMPRNL.33_1","5425026090357","Jessenhofke PMPRNL","Jessenhofke","Jessenhofke","Tripel Bier","2.79","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/jessenhofke-pmprnl.33","https://www.beerwulf.com/globalassets/jessenhofke-pmprnl.33_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/jessenhofke-pmprnl.33_1_1.png?w=400&h=400","414","Dit gekruide bier is een sensueel bier bedoeld om te behagen. De brouwer heeft een hele lijst met kruiden en specerijen gebruikt, zo ook biologische mout en hop. PMPRNL is een apart bier met een duidelijk toets van knoflook en tijm.","26,85","true"
"Moinette-Blond.33_1","5410702000133","Moinette Blond","Brouwerij Dupont","Moinette","Blond Bier","1.94","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/moinette-blond.33","https://www.beerwulf.com/globalassets/moinette-blond.33_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/moinette-blond.33_1_1.png?w=400&h=400","414","Goudkleurig met een stevige witte schuimkraag. Dit is een pittig bier, zoet en bitter. Tonen van honing en gist. Een krachtige, pittige blond met karakter.","26,85","true"
"Petrus-Blond.33_1","0875213000044","Petrus Blond","Brouwerij De Brabandere","Petrus","Blond Bier","2.29","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/petrus-blond.33","https://www.beerwulf.com/globalassets/petrus-blond.33_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/petrus-blond.33_1_1.png?w=400&h=400","414","Belgische Blond met een kenmerkende fruitige zoetheid met een karaktervolle bitterheid.","26,85","true"
"Postel-Dubbel.33_1","5411098700003","Postel Dubbel","Affligem Brouwerij","Postel","Dubbel Bier","2.59","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/postel-dubbel.33","https://www.beerwulf.com/globalassets/postel-dubbel.33_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/postel-dubbel.33_1_1.png?w=400&h=400","414","Klassieke Belgische stijl Dubbel, stevig, zoet vol rozijntjes, karamel, bruine suiker en gedroogd fruit. Rood/bruin, helder met een stevige beide schuimkraag. Lange zoete nasmaak.","26,85","true"
"Roman-Rebelse-Strop.33_1","5412583204723","Roman Rebelse Strop","Brouwerij Roman","Roman","Blond Bier","2.60","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/roman-rebelse-strop.33","https://www.beerwulf.com/globalassets/roman-rebelse-strop.33_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/roman-rebelse-strop.33_1_1.png?w=400&h=400","414","Rebelse Strop is een eigenzinnig bier met Brettanomyces. Hierdoor ontwikkelt zich het bier in de fles. Fruitig, een subtiele hopbitterheid en een fris zuurtje zijn de belangrijkste kenmerken.","26,85","true"
"Saison-De-Silly.33_1","5413023001346","Saison De Silly","Brasserie de Silly","Silly","Saison Bier","2.09","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/saison-de-silly.33","https://www.beerwulf.com/globalassets/saison-de-silly.33_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/saison-de-silly.33_1_1.png?w=400&h=400","414","Amberkleurige Saison met een zoet en moutig karakter met veel karamel-aroma’s en wat zoet en gedroogd fruit. Ondertoon is friszuur, maar de zoetheid overheerst.","26,85","true"
"St-Feuillien-Grand-Cru.33_1","5412138653310","St. Feuillien Grand Cru","St. Feuillien","St. feuillien","Blond Bier","2.59","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/st.-feuillien-grand-cru.33","https://www.beerwulf.com/globalassets/st-feuillien-grand-cru.33_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/st-feuillien-grand-cru.33_1_1.png?w=400&h=400","414","Krachtig maar zeer elegant met een fruitige toets. Dit goudkleurige bier heeft een stevige body en een romige witte schuimkraag. Zacht zoet en fruitig, alcoholisch en een lichte bitterheid maken dit een rijk en complex bier.","26,85","true"
"St-Feuillien-Tripel.33_1","5412138403311","St. Feuillien Tripel","St. Feuillien","St. feuillien","Tripel Bier","2.59","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/st.-feuillien-tripel.33","https://www.beerwulf.com/globalassets/st-feuillien-tripel.33_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/st-feuillien-tripel.33_1_1.png?w=400&h=400","414","Goudkleurige Tripel met fruitige aroma’s, een licht gistkarakter, zoet met een lichte bitterheid en een kruidige afdronk.","26,85","true"
"Ter-Dolen-Blond.33_1","5414239000093","Ter Dolen Blond","Ter Dolen","Ter dolen","Blond Bier","2.49","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/ter-dolen-blond.33","https://www.beerwulf.com/globalassets/ter-dolen-blond.33_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/ter-dolen-blond.33_1_1.png?w=400&h=400","414","Dorstlessende blond met een verfijnde hopbitterheid. Zoet tonen bij de start worden langzaam overgenomen door kruidige bittertonen.","26,85","true"
"Troubadour-Obscura.33_1","5425006700054","Troubadour Obscura","Brouwerij The Musketeers","Troubadour","Brown Ale","2.79","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/troubadour-obscura.33","https://www.beerwulf.com/globalassets/troubadour-obscura.33_1_2.png?w=100&h=100","https://www.beerwulf.com/globalassets/troubadour-obscura.33_1_2.png?w=400&h=400","414","Roodbruin Stevige beige schuimkraag. Zacht en zoet bier met aroma’s van gebrande suiker, caramel, chocolade en  mout. Zoete afdronk.","26,85","true"
"Vedett-Extra-Blond.33_1","5411681090009","Vedett Extra Blond","Brouwerij Duvel Moortgat","Vedett","Blond Bier","2.25","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/vedett-extra-blond.33","https://www.beerwulf.com/globalassets/vedett-extra-blond.33_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/vedett-extra-blond.33_1_1.png?w=400&h=400","414","Lichtgeel, helder met flinke witte schuimkraag. Frisse aroma’s van citrusfruit. Smaak is fris, citroen en limoen. Een fris zuurtje en een lichte bitterheid bepalen de nasmaak.","26,85","true"
"Vedett-Extra-Ordinary-IPA.33_1","5411681401775","Vedett Extra Ordinary IPA","Brouwerij Duvel Moortgat","Vedett","IPA","2.35","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/vedett-extra-ordinary-ipa.33","https://www.beerwulf.com/globalassets/vedett-extra-ordinary-ipa.33_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/vedett-extra-ordinary-ipa.33_1_1.png?w=400&h=400","414","Donkergoud, oranje, mistig, grote witte schuimkraag. Aroma’s worden beheerst door fruit. Zowel fris citrusfruit als zoet tropisch fruit. Daarnaast een zoete toon met wat karamel. De bitterheid geeft balans.","26,85","true"
"Affligem-Dubbel.3_1","5411098730307","Affligem Dubbel","Affligem Brouwerij","Affligem","Dubbel Bier","1.42","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/affligem-dubbel.3","https://www.beerwulf.com/globalassets/affligem-dubbel.3_1_0.png?w=100&h=100","https://www.beerwulf.com/globalassets/affligem-dubbel.3_1_0.png?w=400&h=400","414","Roodbruin abdijbier, helder, met een crèmekleurige schuimkraag. Aroma’s van toast, gebrande mout, karamel geven volle ronde smaken. De kruidigheid geeft nog meer diepte.","26,85","true"
"Bornem-Dubbel.33_1","5411663002174","Bornem Dubbel","Brouwerij Van Steenberge","Bornem","Dubbel Bier","2.29","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/bornem-dubbel.33","https://www.beerwulf.com/globalassets/bornem-dubbel.33_1_0.png?w=100&h=100","https://www.beerwulf.com/globalassets/bornem-dubbel.33_1_0.png?w=400&h=400","414","Roodbruin met een dikke romige, licht gekleurde schuimkraag. Zoete moutige aroma’s vol karamel en toast en een opvallende fruitigheid, die de zoetheid breekt.","26,85","true"
"Petrus-Rood-Bruin.33_1","0875213000068","Petrus Rood Bruin","Brouwerij De Brabandere","Petrus","Sour Bier","2.29","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/petrus-rood-bruin.33","https://www.beerwulf.com/globalassets/petrus-rood-bruin.33_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/petrus-rood-bruin.33_1_1.png?w=400&h=400","414","Een bruin donker bier met flinke schuimkraag.  Aroma's van fruit en vijgen. Fruitige accenten van perzik. Een bier met een licht zure -maar tegelijkertijd gebalanceerde- smaak.","26,85","true"
"La-Trappe-Blond33_1","8711406995075","La Trappe Blond","Bierbrouwerij De Koningshoeven","La trappe","Blond Bier","2.49","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/la-trappe-blond33","https://www.beerwulf.com/globalassets/la_trappe_trappist_blond.png?w=100&h=100","https://www.beerwulf.com/globalassets/la_trappe_trappist_blond.png?w=400&h=400","414","Goudkleurig met een witte schuimkraag. Volle zoet smaakt overheerst en het zachte bitterheid geeft balans.","26,85","true"
"Bronckhorster-Brok-in-de-Keel33_1","8716685090190","Bronckhorster Brok in de Keel","Bronckhorster Brewing Company","Bronckhorster","Brown Ale","3.59","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/bronckhorster-brok-in-de-keel33","https://www.beerwulf.com/globalassets/bronckhorster-brok-in-de-keel33_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/bronckhorster-brok-in-de-keel33_1_1.png?w=400&h=400","414","Krachtig donker bier met aroma's van gedroogd fruit, rozijnen, geroosterde mout en karamel. Hartverwarmend bier voor koudere dagen.","26,85","true"
"Baladin-Nora.33_1","8032942293921","Baladin Nora","Baladin","Baladin","Blond Bier","3.49","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/baladin-nora.33","https://www.beerwulf.com/globalassets/baladin-nora.33_1_0.png?w=100&h=100","https://www.beerwulf.com/globalassets/baladin-nora.33_1_0.png?w=400&h=400","414","Bijzonder oranjekleurig bier met Kamut, een oeroud graan, en gember en mirre. De kruidigheid heeft de hoofdrol.","26,85","true"
"Sapporo-Premium-Beer.33_1","5011046008368","Sapporo Premium Beer","Sapporo Breweries","Sapporo","Lager Bier","2.79","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/sapporo-premium-beer.33","https://www.beerwulf.com/globalassets/sapporo-premium-beer.33_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/sapporo-premium-beer.33_1_1.png?w=400&h=400","414","Een smaakvolle Lager met een mooi balans. Zachte zoete tonen uit de mout en een vleugje bitterheid in de nasmaak. Een fijne dorstlesser.","26,85","true"
"Tsingtao.33_1","6901035601030","Tsingtao","Tsingtao Brewery","Tsingtao brewery","Lager Bier","1.57","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/tsingtao.33","https://www.beerwulf.com/globalassets/catalog/beerwulf/beers/tsingtao.png?w=100&h=100","https://www.beerwulf.com/globalassets/catalog/beerwulf/beers/tsingtao.png?w=400&h=400","414","Bleekgele kleur, helder met een witte schuimkraag. Mooi balans tussen moutige aroma’s en het lichte hopkarakter. Een zachte, vriendelijke doordrinker.","26,85","true"
"Asahi-Super-Dry.33_1","8008440249227","Asahi Super Dry","Asahi Breweries","Asahi","Lager Bier","2.15","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/asahi-super-dry.33","https://www.beerwulf.com/globalassets/asahi-super-dry.33_1_02.png?w=100&h=100","https://www.beerwulf.com/globalassets/asahi-super-dry.33_1_02.png?w=400&h=400","414","Crispy light lager met een verfrissende smaak en behoorlijk wat koolzuur. Licht zoet aroma van de mout. Een subtiel bier voor vele momenten. Droge, moutige afdronk.","26,85","true"
"Weihenstephan-Hefe-Weizen.5_1","4105120033948","Weihenstephan Hefe Weizen","Bayerische Staatsbrauerei Weihenstephan","Weihenstephan","Weizenbier","2.49","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/weihenstephan-hefe-weizen-5","https://www.beerwulf.com/globalassets/catalog/beerwulf/beers/weihenstephaner---hefe-weissbier_opt.png?w=100&h=100","https://www.beerwulf.com/globalassets/catalog/beerwulf/beers/weihenstephaner---hefe-weissbier_opt.png?w=400&h=400","414","Dit bier is de moeder van alle Weizen-bieren, afkomstig uit de oudste brouwerij ter wereld. Volle fruitige aroma’s van banaan en een verfrissende afdronk maken dit bier wereldwijd geliefd.","26,85","true"
"Bellevaux-Black.33_1","5425037350006","Bellevaux Black","Brasserie de Bellevaux","Bellevaux","Stout & Porter","3.09","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/bellevaux-black.33","https://www.beerwulf.com/globalassets/bellevaux-black.33_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/bellevaux-black.33_1_1.png?w=400&h=400","414","Donker bier met geroosterde tonen van chocolade en koffie. Daarbij licht fruitige tonen van gedroogd fruit en pruim. Beschaafde bitterheid zonder scherpe randjes.","26,85","true"
"Uberquell-Lieblings-Imperial-Lager33_1","4260549520100","Uberquell Lieblings Imperial Lager","ÜberQuell","Uberquell","Pilsner & Hoppy Lager","2.33","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/uberquell-lieblings-imperial-lager33","https://www.beerwulf.com/globalassets/uberquell-lieblings-imperial-lager33_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/uberquell-lieblings-imperial-lager33_1_1.png?w=400&h=400","414","Een Lager met een hoppig karakter. Fruitig, met wat hars-achtige aroma's en een bitterzoete afdronk.","26,85","true"
"Ninkasi-Blanche.33_1","3760029980093","Ninkasi Blanche","Ninkasi Fabriques","Ninkasi","Witbier","2.69","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/ninkasi-blanche.33","https://www.beerwulf.com/globalassets/ninkasi-blanche.33_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/ninkasi-blanche.33_1_1.png?w=400&h=400","414","Verfrissend Witbier met grapefruit-achtige aroma's. Nauwelijkss bitterheid, erg dorstlessend.","26,85","true"
"Brlo-Naked.33_1","4260402630588","Brlo Naked","BRLO","Brlo","Pale Ale","2.49","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/brlo-naked.33","https://www.beerwulf.com/globalassets/brlo-naked.33_1_02.png?w=100&h=100","https://www.beerwulf.com/globalassets/brlo-naked.33_1_02.png?w=400&h=400","414","Zeer smaakvol alcoholvrij bier. Het begin is zoetig met tonen van tropisch fruit, citrus en honing. De afdronk is bitter, die het geheel in balans brengt.","26,85","true"
"Texels-Tripel.3_1","8717903630037","Texels Tripel","Texelse Bierbrouwerij","Texels","Tripel Bier","2.79","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/texels-tripel.3","https://www.beerwulf.com/globalassets/texels-tripel.3_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/texels-tripel.3_1_1.png?w=400&h=400","414","Klassieke Tripel, blond van kleur met een licht zoetje en een karaktervolle hopbitterheid.","26,85","true"
"Texels-Goudkoppe.3_1","8717903630013","Texels Goudkoppe","Texelse Bierbrouwerij","Texels","Blond Bier","2.59","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/texels-goudkoppe.3","https://www.beerwulf.com/globalassets/texels-goudkoppe.3_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/texels-goudkoppe.3_1_1.png?w=400&h=400","414","Blond bier gebrouwen volgens het Duitse Reinheitsgebot. Vol van smaak, veel fruitige aroma's.","26,85","true"
"Ardwen-Blonde.33_1","3760134960010","Ardwen Blonde","Ardwen","Ardwen","Blond Bier","2.59","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/ardwen-blonde.33","https://www.beerwulf.com/globalassets/ardwen-blonde.33_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/ardwen-blonde.33_1_1.png?w=400&h=400","414","Dit blonde bier heeft een gistige smaak. Het is zoet, zacht en fruitig. In de aroma kan je een hint van aardbei ontdekken.","26,85","true"
"Hoppebrau-Wuidsau.33_1","4260449220049","Hoppebrau Wuidsau","Hoppebräu","Hoppebrau","Amber & Red Ale","2.89","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/hoppebrau-wuidsau.33","https://www.beerwulf.com/globalassets/hoppebrau-wuidsau.33_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/hoppebrau-wuidsau.33_1_1.png?w=400&h=400","414","Amberkleurig met witte schuimkraag. Fruitige aroma's van tropisch fruit en citrusfruit. Licht, zoet en kruidig met een prima bitterheid.","26,85","true"
"Hoppebrau-Helles.5_1","4260449220124","Hoppebrau Helles","Hoppebräu","Hoppebrau","Lager Bier","2.49","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/hoppebrau-helles.5","https://www.beerwulf.com/globalassets/hoppebrau-helles.5_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/hoppebrau-helles.5_1_1.png?w=400&h=400","414","Verfrissend clean bier met licht moutige en kruidige tonen.","26,85","true"
"Hoppebrau-Fuchsteufelswuid.33_1","4260449220056","Hoppebrau Fuchsteufelswuid","Hoppebräu","Hoppebrau","IPA","3.09","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/hoppebrau-fuchsteufelswuid.33","https://www.beerwulf.com/globalassets/hoppebrau-fuchsteufelswuid.33_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/hoppebrau-fuchsteufelswuid.33_1_1.png?w=400&h=400","414","Stevige Double IPA met veel tonen van zoet, tropisch fruit. Daarnaast ook een kruidige en moutige touch en uiteraard een beste bak met bitterheid.","26,85","true"
"Hoppebrau-Vogelwuid.33_1","4260449220025","Hoppebrau Vogelwuid","Hoppebräu","Hoppebrau","IPA","2.99","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/hoppebrau-vogelwuid.33","https://www.beerwulf.com/globalassets/hoppebrau-vogelwuid.33_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/hoppebrau-vogelwuid.33_1_1.png?w=400&h=400","414","Fruitige IPA met veel citrusfruit en een milde moutbasis. Karaktervol, fruitig met een ronde bittere nasmaak.","26,85","true"
"Hoppebrau-Weissbier.5_1","4260449220148","Hoppebrau Weissbier","Hoppebräu","Hoppebrau","Weizenbier","1.87","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/hoppebrau-weissbier.5","https://www.beerwulf.com/globalassets/hoppebrau-weissbier.5_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/hoppebrau-weissbier.5_1_1.png?w=400&h=400","414","Verfrissende Weizen met een mooie balans tussen fruitige en kruidige aroma’s. Volle, frisse en fruitige dorstlesser.","26,85","true"
"Rock-City-Brewing-Koene-Ridder.33_1","8717953155702","Rock City Brewing Koene Ridder","Rock City Beers","Rock city beers","Tripel Bier","2.89","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/rock-city-Brewing-koene-ridder.33","https://www.beerwulf.com/globalassets/rock-city-brewing-koene-ridder.33_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/rock-city-brewing-koene-ridder.33_1_1.png?w=400&h=400","414","Een stevige Tripel met sterke moutige aroma’s en een medium bitterheid. Wat dit bier spannend maakt is de combinatie van koriander en zoethout.","26,85","true"
"Brasserie-De-Sutter-Brin-de-Folie.33_1","3770004616220","Brasserie De Sutter Brin de Folie","Brasserie de Sutter","Brasserie de sutter","Blond Bier","2.69","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/brasserie-de-sutter-brin-de-folie.33","https://www.beerwulf.com/globalassets/brasserie-de-sutter-brin-de-folie.33_1_0.png?w=100&h=100","https://www.beerwulf.com/globalassets/brasserie-de-sutter-brin-de-folie.33_1_0.png?w=400&h=400","414","Het aroma van dit blonde bier is zacht en lichtkruidig. In de geur herken je honing. Het is zacht en aangenaam.","26,85","true"
"Herkenrode-Noctis33_1","5413699101234","Herkenrode Noctis","Brouwerij Cornelissen","Herkenrode noctis","Dubbel Bier","2.49","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/herkenrode-noctis33","https://www.beerwulf.com/globalassets/herkenrode-noctis33_1_02.png?w=100&h=100","https://www.beerwulf.com/globalassets/herkenrode-noctis33_1_02.png?w=400&h=400","414","Koperkleurige abdijbier met veel zoete tonen van de gebrande mout. Een licht kruidige, licht bittere afdronk.","26,85","true"
"Stanislaus-Brewskovitch-All-Black.33_1","3803127331418","Stanislaus Brewskovitch All Black","Stanislaus Brewskovitch","Stanislaus brewskovitch","Stout & Porter","3.29","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/stanislaus-brewskovitch-all-black.33","https://www.beerwulf.com/globalassets/stanislaus-brewskovitch-all-black.33_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/stanislaus-brewskovitch-all-black.33_1_1.png?w=400&h=400","414","Pikzwart bier, geinspireerd op de All Blacks, het Nieuwzeelandse rugbyteam. Intense aroma's van koffie, chooclade en een imx van bitterheid uit de hop en gebrande moutsoorten.","26,85","true"
